index,Length,stNum,sqNum,attack,timeAllowedtoLive,numDatSetEntries,boolean_1,boolean_2,bitstring_1,bitstring_2,time_diff,time_from_start,sqNum_diff,stNum_diff,timestamp_diff,boolean_1_diff,boolean_2_diff,bitstring_1_diff,bitstring_2_diff,Length_diff,freq
0,147,7,232,0,5500,5,True,True,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
1,147,7,233,0,5500,5,True,True,0,0,4.902105000000001,4.902105000000001,1,0,0.0,0,0,0,0,0,0.20399399849656422
2,147,7,234,0,5500,5,True,True,0,0,4.9022,9.804305,1,0,0.0,0,0,0,0,0,0.20399004528579007
3,147,7,235,0,5500,5,True,True,0,0,4.905563000000001,14.709868,1,0,0.0,0,0,0,0,0,0.20385020027262923
4,147,7,236,0,5500,5,True,True,0,0,4.898755,19.608623,1,0,0.0,0,0,0,0,0,0.2041334992258237
5,147,7,237,0,5500,5,True,True,0,0,4.902138000000001,24.510761,1,0,0.0,0,0,0,0,0,0.20399262525861162
6,147,7,238,0,5500,5,True,True,0,0,4.902321999999998,29.413083,1,0,0.0,0,0,0,0,0,0.20398496875562241
7,147,7,239,0,5500,5,True,True,0,0,4.902564999999999,34.315648,1,0,0.0,0,0,0,0,0,0.20397485805899568
8,147,7,240,0,5500,5,True,True,0,0,4.901879999999999,39.217528,1,0,0.0,0,0,0,0,0,0.2040033619754054
9,147,7,241,0,5500,5,True,True,0,0,4.902202000000003,44.11973,1,0,0.0,0,0,0,0,0,0.20398996206194675
10,147,7,242,0,5500,5,True,True,0,0,4.902912999999998,49.022643,1,0,0.0,0,0,0,0,0,0.20396038028820834
11,147,7,243,0,5500,5,True,True,0,0,4.901744000000001,53.924387,1,0,0.0,0,0,0,0,0,0.2040090220949931
12,146,8,0,0,5500,5,True,True,0,0,1.760415999999999,55.684803,-243,1,1173485774577.0,0,0,0,0,-1,0.5680475523967066
13,146,8,1,0,5500,5,True,True,0,0,8.000000000407681e-05,55.684883,1,0,0.0,0,0,0,0,0,12499.999999362999
14,146,8,2,0,5500,5,True,True,0,0,0.0041129999999967,55.688996,1,0,0.0,0,0,0,0,0,243.13153416017562
15,146,8,3,0,5500,5,True,True,0,0,0.0021370000000047,55.691133,1,0,0.0,0,0,0,0,0,467.9457182956485
16,146,8,4,0,5500,5,True,True,0,0,0.1021979999999942,55.793331,1,0,0.0,0,0,0,0,0,9.784927297990732
17,146,8,5,0,5500,5,True,True,0,0,4.902062000000001,60.695393,1,0,0.0,0,0,0,0,0,0.2039957878949715
18,146,8,6,0,5500,5,True,True,0,0,4.900080000000003,65.595473,1,0,0.0,0,0,0,0,0,0.2040783007624364
19,146,8,7,0,5500,5,True,True,0,0,4.902398000000005,70.497871,1,0,0.0,0,0,0,0,0,0.20398180645471847
20,146,8,8,0,5500,5,True,True,0,0,4.901929999999993,75.399801,1,0,0.0,0,0,0,0,0,0.20400128112804577
21,146,9,0,0,5500,5,True,True,0,0,1.2063169999999983,76.606118,-8,1,20921433806.0,0,0,0,0,0,0.8289694997251977
22,146,9,1,0,5500,5,True,True,0,0,0.000273000000007,76.606391,1,0,0.0,0,0,0,0,0,3663.00366290974
23,146,9,2,0,5500,5,True,True,0,0,0.0022400000000004,76.608631,1,0,0.0,0,0,0,0,0,446.4285714284917
24,146,9,3,0,5500,5,True,True,0,0,0.0019949999999937,76.610626,1,0,0.0,0,0,0,0,0,501.2531328336631
25,146,9,4,0,5500,5,True,True,0,0,0.1000470000000035,76.710673,1,0,0.0,0,0,0,0,0,9.995302207961908
26,146,9,5,0,5500,5,True,True,0,0,4.902024999999995,81.612698,1,0,0.0,0,0,0,0,0,0.2039973276350082
27,146,9,6,0,5500,5,True,True,0,0,4.902392000000006,86.51509,1,0,0.0,0,0,0,0,0,0.20398205610648817
28,146,9,7,0,5500,5,True,True,0,0,4.901945999999995,91.417036,1,0,0.0,0,0,0,0,0,0.20400061526585583
29,146,9,8,0,5500,5,True,True,0,0,4.902305999999996,96.319342,1,0,0.0,0,0,0,0,0,0.20398563451567503
30,146,9,9,0,5500,5,True,True,0,0,4.9021490000000085,101.221491,1,0,0.0,0,0,0,0,0,0.20399216751673568
31,146,9,10,0,5500,5,True,True,0,0,4.9023619999999966,106.123853,1,0,0.0,0,0,0,0,0,0.2039833043745037
32,146,9,11,0,5500,5,True,True,0,0,4.902080999999996,111.025934,1,0,0.0,0,0,0,0,0,0.20399499722668815
33,146,9,12,0,5500,5,True,True,0,0,4.902439999999999,115.928374,1,0,0.0,0,0,0,0,0,0.20398005890944107
34,146,10,0,0,5500,5,True,True,0,0,0.0373580000000117,115.965732,-12,1,39359462857.0,0,0,0,0,0,26.768028267029464
35,146,10,1,0,5500,5,True,True,0,0,0.0001539999999948,115.965886,1,0,0.0,0,0,0,0,0,6493.506493725755
36,146,10,2,0,5500,5,True,True,0,0,0.004138999999995,115.970025,1,0,0.0,0,0,0,0,0,241.60425223513118
37,146,10,3,0,5500,5,True,True,0,0,0.0042779999999993,115.974303,1,0,0.0,0,0,0,0,0,233.75409069662547
38,146,10,4,0,5500,5,True,True,0,0,0.1020220000000051,116.076325,1,0,0.0,0,0,0,0,0,9.801807453293899
39,146,10,5,0,5500,5,True,True,0,0,4.900330999999994,120.976656,1,0,0.0,0,0,0,0,0,0.20406784766171943
40,146,10,6,0,5500,5,True,True,0,0,4.902003000000008,125.878659,1,0,0.0,0,0,0,0,0,0.20399824316712953
41,146,10,7,0,5500,5,True,True,0,0,4.902150999999989,130.78081,1,0,0.0,0,0,0,0,0,0.2039920842911616
42,146,10,8,0,5500,5,True,True,0,0,4.902252000000004,135.683062,1,0,0.0,0,0,0,0,0,0.2039878814879364
43,146,10,9,0,5500,5,True,True,0,0,4.902153999999996,140.585216,1,0,0.0,0,0,0,0,0,0.20399195945292636
44,146,11,0,0,5500,5,True,True,0,0,2.5499690000000044,143.135185,-9,1,27169529915.0,0,0,0,0,0,0.3921616302002096
45,146,11,1,0,5500,5,True,True,0,0,0.0001430000000084,143.13532800000002,1,0,0.0,0,0,0,0,0,6993.006992596215
46,146,11,2,0,5500,5,True,True,0,0,0.0022469999999827,143.137575,1,0,0.0,0,0,0,0,0,445.03782821882476
47,146,11,3,0,5500,5,True,True,0,0,0.0042130000000213,143.14178800000002,1,0,0.0,0,0,0,0,0,237.3605506752775
48,146,11,4,0,5500,5,True,True,0,0,0.1000029999999867,143.241791,1,0,0.0,0,0,0,0,0,9.99970000900106
49,146,11,5,0,5500,5,True,True,0,0,4.902016000000003,148.143807,1,0,0.0,0,0,0,0,0,0.2039977021698826
50,146,11,6,0,5500,5,True,True,0,0,4.900048999999996,153.043856,1,0,0.0,0,0,0,0,0,0.20407959185714283
51,146,11,7,0,5500,5,True,True,0,0,4.902221999999995,157.946078,1,0,0.0,0,0,0,0,0,0.20398912982724998
52,146,11,8,0,5500,5,True,True,0,0,4.902248000000014,162.848326,1,0,0.0,0,0,0,0,0,0.20398804793229494
53,146,11,9,0,5500,5,True,True,0,0,4.902500000000003,167.75082600000002,1,0,0.0,0,0,0,0,0,0.20397756246812837
54,146,11,10,0,5500,5,True,True,0,0,4.90240399999999,172.65323,1,0,0.0,0,0,0,0,0,0.20398155680356048
55,146,11,11,0,5500,5,True,True,0,0,4.901719000000014,177.55494900000002,1,0,0.0,0,0,0,0,0,0.2040100625923267
56,146,11,12,0,5500,5,True,True,0,0,4.902203999999983,182.457153,1,0,0.0,0,0,0,0,0,0.20398987883817227
57,146,11,13,0,5500,5,True,True,0,0,4.902383000000015,187.359536,1,0,0.0,0,0,0,0,0,0.20398243058528823
58,146,11,14,0,5500,5,True,True,0,0,4.902257999999989,192.261794,1,0,0.0,0,0,0,0,0,0.20398763182190782
59,146,12,0,0,5500,5,True,True,0,0,3.347925000000004,195.609719,-14,1,52474422634.0,0,0,0,0,0,0.2986924736963937
60,146,12,1,0,5500,5,True,True,0,0,0.0003379999999992,195.610057,1,0,0.0,0,0,0,0,0,2958.579881663807
61,146,12,2,0,5500,5,True,True,0,0,0.0039989999999932,195.614056,1,0,0.0,0,0,0,0,0,250.06251562933244
62,146,12,3,0,5500,5,True,True,0,0,0.0042510000000106,195.618307,1,0,0.0,0,0,0,0,0,235.23876734827255
63,146,12,4,0,5500,5,True,True,0,0,0.1020139999999969,195.720321,1,0,0.0,0,0,0,0,0,9.802576117003847
64,146,12,5,0,5500,5,True,True,0,0,4.902163000000002,200.622484,1,0,0.0,0,0,0,0,0,0.20399158493913802
65,146,12,6,0,5500,5,True,True,0,0,4.902120999999994,205.524605,1,0,0.0,0,0,0,0,0,0.20399333268191489
66,146,12,7,0,5500,5,True,True,0,0,4.902375000000006,210.42698,1,0,0.0,0,0,0,0,0,0.20398276345648766
67,146,12,8,0,5500,5,True,True,0,0,4.902116000000007,215.329096,1,0,0.0,0,0,0,0,0,0.20399354074852546
68,146,12,9,0,5500,5,True,True,0,0,4.902671999999996,220.231768,1,0,0.0,0,0,0,0,0,0.20397040634168484
69,146,13,0,0,5500,5,True,True,0,0,2.3140669999999943,222.545835,-9,1,26936189949.0,0,0,0,0,0,0.43213960529232837
70,146,13,1,0,5500,5,True,True,0,0,0.0001760000000103,222.546011,1,0,0.0,0,0,0,0,0,5681.818181485666
71,146,13,2,0,5500,5,True,True,0,0,0.0022400000000004,222.548251,1,0,0.0,0,0,0,0,0,446.4285714284917
72,146,13,3,0,5500,5,True,True,0,0,0.0040789999999901,222.55233,1,0,0.0,0,0,0,0,0,245.1581269925048
73,146,13,4,0,5500,5,True,True,0,0,0.1001119999999957,222.652442,1,0,0.0,0,0,0,0,0,9.988812529966866
74,146,13,5,0,5500,5,True,True,0,0,4.901868000000007,227.55431,1,0,0.0,0,0,0,0,0,0.204003861385088
75,146,13,6,0,5500,5,True,True,0,0,4.900506000000007,232.454816,1,0,0.0,0,0,0,0,0,0.20406056027683642
76,146,13,7,0,5500,5,True,True,0,0,4.902210999999994,237.357027,1,0,0.0,0,0,0,0,0,0.20398958755549307
77,146,13,8,0,5500,5,True,True,0,0,4.900306999999998,242.257334,1,0,0.0,0,0,0,0,0,0.204068847115089
78,146,13,9,0,5500,5,True,True,0,0,4.90191200000001,247.159246,1,0,0.0,0,0,0,0,0,0.2040020302282044
79,146,13,10,0,5500,5,True,True,0,0,4.900449999999978,252.059696,1,0,0.0,0,0,0,0,0,0.20406289218337184
80,146,13,11,0,5500,5,True,True,0,0,4.902006999999998,256.961703,1,0,0.0,0,0,0,0,0,0.2039980767061329
81,146,13,12,0,5500,5,True,True,0,0,4.900374999999997,261.862078,1,0,0.0,0,0,0,0,0,0.2040660153559678
82,146,13,13,0,5500,5,True,True,0,0,4.901920000000018,266.763998,1,0,0.0,0,0,0,0,0,0.20400169729412074
83,146,13,14,0,5500,5,True,True,0,0,4.900406999999973,271.664405,1,0,0.0,0,0,0,0,0,0.20406468279063464
84,146,13,15,0,5500,5,True,True,0,0,4.90207300000003,276.566478,1,0,0.0,0,0,0,0,0,0.20399533013890123
85,146,14,0,0,5500,5,True,True,0,0,4.431129999999996,280.997608,-15,1,58451677680.0,0,0,0,0,0,0.22567606908395846
86,146,14,1,0,5500,5,True,True,0,0,4.500000000007276e-05,280.997653,1,0,0.0,0,0,0,0,0,22222.22222218629
87,146,14,2,0,5500,5,True,True,0,0,0.002254999999991,280.999908,1,0,0.0,0,0,0,0,0,443.4589800461158
88,146,14,3,0,5500,5,True,True,0,0,0.0020590000000311,281.00196700000004,1,0,0.0,0,0,0,0,0,485.67265662209593
89,146,14,4,0,5500,5,True,True,0,0,0.1021569999999769,281.104124,1,0,0.0,0,0,0,0,0,9.788854410370568
90,146,15,0,0,5500,5,True,True,0,0,2.079057999999975,283.183182,-4,1,2185479343.0,0,0,0,0,0,0.4809870624100011
91,146,15,1,0,5500,5,True,True,0,0,0.0,283.183182,1,0,0.0,0,0,0,0,0,0.0
92,146,15,2,0,5500,5,True,True,0,0,0.0043260000000486,283.18750800000004,1,0,0.0,0,0,0,0,0,231.16042533258567
93,146,15,3,0,5500,5,True,True,0,0,0.0020009999999501,283.189509,1,0,0.0,0,0,0,0,0,499.7501249499938
94,146,15,4,0,5500,5,True,True,0,0,0.1026330000000257,283.292142,1,0,0.0,0,0,0,0,0,9.743454834212676
95,146,15,5,0,5500,5,True,True,0,0,4.90166499999998,288.193807,1,0,0.0,0,0,0,0,0,0.20401231010279244
96,146,15,6,0,5500,5,True,True,0,0,4.908746000000008,293.102553,1,0,0.0,0,0,0,0,0,0.20371801678066015
97,146,15,7,0,5500,5,True,True,0,0,4.893530999999996,297.996084,1,0,0.0,0,0,0,0,0,0.2043514182294954
